,spin_landing,time,session_spin_count
102,15,2020-10-22 17:31:52.169687,104
103,14,2020-10-22 17:31:53.498106,105
104, 7 ,2020-10-22 17:31:55.082464,106
105,29,2020-10-22 17:31:57.448975,107
106,13,2020-10-22 17:32:00.932654,108
107,10,2020-10-22 17:32:03.734145,109
108,23,2020-10-22 17:32:14.805180,110
109,12,2020-10-22 17:32:18.699425,111
110,30,2020-10-22 17:32:21.649276,112
111,15,2020-10-22 17:32:24.750574,113
112,18,2020-10-22 17:32:29.742061,114
113,21,2020-10-22 17:32:35.953572,115
114,34,2020-10-22 17:32:37.798333,116
115, 8 ,2020-10-22 17:32:40.744061,117
116,15,2020-10-22 17:32:42.984952,118
117, 4 ,2020-10-22 17:32:44.831437,119
118,28,2020-10-22 17:32:46.884096,120
119,27,2020-10-22 17:32:48.469901,121
120,19,2020-10-22 17:32:50.469230,122
121, 9 ,2020-10-22 17:32:52.459298,123
122,30,2020-10-22 17:32:56.437787,124
123,29,2020-10-22 17:32:57.630136,125
124,15,2020-10-22 17:33:04.221861,126
125,19,2020-10-22 17:33:06.712064,127
126,14,2020-10-22 17:33:09.961051,128
127,31,2020-10-22 17:33:15.853437,129
128,31,2020-10-22 17:33:17.319455,130
129, 5 ,2020-10-22 17:33:20.765512,131
130, 5 ,2020-10-22 17:33:22.213044,132
131,11,2020-10-22 17:33:25.584147,133
132,13,2020-10-22 17:33:27.942152,134
133,11,2020-10-22 17:33:30.271712,135
134, 7 ,2020-10-22 17:33:35.306107,136
135, 2 ,2020-10-22 17:33:37.810462,137
136,18,2020-10-22 17:33:43.066512,138
137, 6 ,2020-10-22 17:33:45.857421,139
138,31,2020-10-22 17:33:51.080363,140
139,24,2020-10-22 17:33:53.501659,141
140,31,2020-10-22 17:33:55.260453,142
141, 9 ,2020-10-22 17:33:57.316510,143
142,11,2020-10-22 17:33:59.725720,144
143, 1 ,2020-10-22 17:34:03.823646,145
144,16,2020-10-22 17:34:06.025288,146
145, 0 ,2020-10-22 17:34:08.142257,147
146,12,2020-10-22 17:34:11.921690,148
147,29,2020-10-22 17:34:16.802905,149
148,11,2020-10-22 17:34:19.772929,150
149,11,2020-10-22 17:34:21.193999,151
150,36,2020-10-22 17:34:27.570271,152
151,19,2020-10-22 17:34:30.178238,153
152,18,2020-10-22 17:34:38.091786,154
153,14,2020-10-22 17:34:41.209839,155
154,34,2020-10-22 17:34:43.243177,156
155,27,2020-10-22 17:34:45.752464,157
156,17,2020-10-22 17:34:47.316370,158
157, 1 ,2020-10-22 17:34:48.594302,159
158, 6 ,2020-10-22 17:34:55.189305,160
159, 1 ,2020-10-22 17:34:57.140656,161
160,14,2020-10-22 17:35:01.402615,162
161,16,2020-10-22 17:35:04.503362,163
162, 8 ,2020-10-22 17:35:10.484444,164
163, 0 ,2020-10-22 17:35:12.647702,165
164,33,2020-10-22 17:35:15.710560,166
165, 7 ,2020-10-22 17:35:18.914959,167
166,14,2020-10-22 17:35:22.086308,168
167, 6 ,2020-10-22 17:35:24.208688,169
168,13,2020-10-22 17:35:27.171512,170
169, 6 ,2020-10-22 17:35:29.194861,171
170,12,2020-10-22 17:35:31.385626,172
171,21,2020-10-22 17:35:36.662751,173
172,11,2020-10-22 17:35:38.960175,174
173,18,2020-10-22 17:35:45.367434,175
174,22,2020-10-22 17:35:47.913009,176
175,19,2020-10-22 17:35:52.122300,177
176,29,2020-10-22 17:35:59.462579,178
177, 0 ,2020-10-22 17:36:01.305082,179
178,22,2020-10-22 17:36:03.595047,180
