,spin_landing,time,session_spin_count
57,28,2020-10-23 20:47:01.023185,58
58,27,2020-10-23 20:47:02.796786,59
59, 4 ,2020-10-23 20:47:05.664923,60
60,11,2020-10-23 20:47:08.832660,61
61,22,2020-10-23 20:47:11.725871,62
62,36,2020-10-23 20:47:15.342904,63
63,35,2020-10-23 20:47:18.383483,64
64,33,2020-10-23 20:47:20.592840,65
65, 5 ,2020-10-23 20:47:22.938951,66
66,11,2020-10-23 20:47:25.444307,67
67,18,2020-10-23 20:47:29.714692,68
68, 2 ,2020-10-23 20:47:33.621660,69
69,14,2020-10-23 20:47:37.856541,70
70,23,2020-10-23 20:47:43.073204,71
71,28,2020-10-23 20:47:48.823899,72
72,10,2020-10-23 20:47:51.801393,73
73,15,2020-10-23 20:47:55.828868,74
74,36,2020-10-23 20:47:57.424600,75
75, 0 ,2020-10-23 20:47:59.732605,76
76, 7 ,2020-10-23 20:48:02.256055,77
77,15,2020-10-23 20:48:03.971656,78
78, 9 ,2020-10-23 20:48:06.058990,79
79,15,2020-10-23 20:48:08.488933,80
80,13,2020-10-23 20:48:15.525052,81
81, 6 ,2020-10-23 20:48:18.143955,82
82,16,2020-10-23 20:48:22.702305,83
83,10,2020-10-23 20:48:26.176030,84
84,12,2020-10-23 20:48:29.012674,85
85, 2 ,2020-10-23 20:48:31.644207,86
86, 2 ,2020-10-23 20:48:36.080495,87
87,19,2020-10-23 20:48:39.537268,88
88,16,2020-10-23 20:48:42.728277,89
89, 3 ,2020-10-23 20:49:05.723980,90
90,13,2020-10-23 20:49:08.334038,91
91,30,2020-10-23 20:49:37.771447,93
92, 3 ,2020-10-23 20:49:40.462446,94
93,17,2020-10-23 20:49:41.864679,95
94,28,2020-10-23 20:49:47.364399,96
95,28,2020-10-23 20:49:48.434936,97
96,21,2020-10-23 20:49:51.910266,98
97,24,2020-10-23 20:50:10.508546,99
98, 8 ,2020-10-23 20:50:14.288706,100
99,36,2020-10-23 20:50:23.678651,101
100,21,2020-10-23 20:50:28.099621,102
101,30,2020-10-23 20:50:32.077956,103
102, 4 ,2020-10-23 20:50:34.803194,104
103,33,2020-10-23 20:50:40.763601,105
104,28,2020-10-23 20:50:44.823015,106
105,31,2020-10-23 20:50:50.374929,107
106,13,2020-10-23 20:50:55.473464,108
107, 5 ,2020-10-23 20:50:59.059797,109
108,16,2020-10-23 20:51:02.871407,110
109, 5 ,2020-10-23 20:51:07.010667,111
110,13,2020-10-23 20:51:13.981479,112
111,22,2020-10-23 20:51:17.446037,113
112,27,2020-10-23 20:51:19.003144,114
113,26,2020-10-23 20:51:21.820414,115
114, 8 ,2020-10-23 20:51:26.089516,116
115,15,2020-10-23 20:51:28.339134,117
116,20,2020-10-23 20:51:31.369878,118
117, 0 ,2020-10-23 20:51:33.570470,119
118,13,2020-10-23 20:51:36.677560,120
119,33,2020-10-23 20:51:40.339333,121
120,12,2020-10-23 20:51:43.922499,122
121,27,2020-10-23 20:51:46.877994,123
122,11,2020-10-23 20:51:49.225194,124
123,32,2020-10-23 20:51:52.762248,125
124,32,2020-10-23 20:51:55.517108,126
125,25,2020-10-23 20:51:57.744285,127
126,21,2020-10-23 20:52:00.238307,128
127,13,2020-10-23 20:52:02.753291,129
128,34,2020-10-23 20:52:04.954432,130
129,10,2020-10-23 20:52:07.185211,131
130, 9 ,2020-10-23 20:52:08.019348,132
131,25,2020-10-23 20:52:11.768274,133
132,34,2020-10-23 20:52:13.669193,134
133, 7 ,2020-10-23 20:52:16.088140,135
134,28,2020-10-23 20:52:19.775991,136
135, 2 ,2020-10-23 20:52:22.396280,137
136,24,2020-10-23 20:52:24.806161,138
137,23,2020-10-23 20:52:27.132436,139
138,17,2020-10-23 20:52:29.276017,140
139,25,2020-10-23 20:52:31.276752,141
140, 3 ,2020-10-23 20:52:33.271304,142
141,34,2020-10-23 20:52:36.148382,143
142, 4 ,2020-10-23 20:52:41.700672,144
143,33,2020-10-23 20:52:49.655955,145
144,30,2020-10-23 20:52:54.509830,146
145,16,2020-10-23 20:52:56.390917,147
146,36,2020-10-23 20:52:58.464695,148
147, 6 ,2020-10-23 20:53:00.410082,149
148,19,2020-10-23 20:53:02.340411,150
149,33,2020-10-23 20:53:06.945925,151
150,26,2020-10-23 20:53:11.462116,152
151, 5 ,2020-10-23 20:53:14.679914,153
152, 4 ,2020-10-23 20:53:15.718318,154
153,21,2020-10-23 20:53:17.212973,155
