,spin_landing,time,session_spin_count
61,28,2020-10-23 22:43:26.407317,64
62, 3 ,2020-10-23 22:43:29.309493,65
63,34,2020-10-23 22:43:31.290194,66
64,19,2020-10-23 22:43:34.549669,67
65,23,2020-10-23 22:43:39.295088,68
66,21,2020-10-23 22:43:49.623092,69
67, 4 ,2020-10-23 22:43:50.488219,70
68,26,2020-10-23 22:43:54.962897,71
69, 5 ,2020-10-23 22:44:01.289434,72
70,27,2020-10-23 22:44:03.872126,73
71, 7 ,2020-10-23 22:44:06.086500,74
72, 1 ,2020-10-23 22:44:07.064509,75
73,13,2020-10-23 22:44:12.570469,76
74, 5 ,2020-10-23 22:44:15.243537,77
75,15,2020-10-23 22:44:19.726374,78
76,28,2020-10-23 22:44:23.726793,79
77, 3 ,2020-10-23 22:44:26.977000,80
78,34,2020-10-23 22:44:32.248570,81
79,19,2020-10-23 22:44:39.688168,82
80,23,2020-10-23 22:44:41.439818,83
81,12,2020-10-23 22:44:47.139546,84
82, 9 ,2020-10-23 22:44:49.357003,85
83,15,2020-10-23 22:44:56.119850,86
84,32,2020-10-23 22:45:08.600373,87
85,29,2020-10-23 22:45:14.617333,88
86, 1 ,2020-10-23 22:45:16.476420,89
87,27,2020-10-23 22:45:18.130440,90
88, 9 ,2020-10-23 22:45:20.405472,91
89,29,2020-10-23 22:45:29.055380,92
90,31,2020-10-23 22:45:32.589078,93
91, 8 ,2020-10-23 22:45:36.803771,94
92,29,2020-10-23 22:45:37.930350,95
93,21,2020-10-23 22:45:43.212398,96
94,21,2020-10-23 22:45:46.533084,97
95,16,2020-10-23 22:46:20.516260,98
96,14,2020-10-23 22:46:22.629984,99
97, 6 ,2020-10-23 22:46:24.009255,100
98, 8 ,2020-10-23 22:46:27.966541,101
99,31,2020-10-23 22:46:45.571164,102
100,25,2020-10-23 22:46:47.271441,103
101, 8 ,2020-10-23 22:46:49.050917,104
102, 7 ,2020-10-23 22:47:00.034268,105
103,23,2020-10-23 22:47:04.858598,106
104,30,2020-10-23 22:47:09.532103,107
105,36,2020-10-23 22:47:11.312147,108
106, 5 ,2020-10-23 22:47:13.350823,109
107,24,2020-10-23 22:47:16.896147,110
108,10,2020-10-23 22:47:25.251279,111
109,36,2020-10-23 22:47:26.941977,112
110, 9 ,2020-10-23 22:47:28.942205,113
111,18,2020-10-23 22:47:52.097024,114
112, 6 ,2020-10-23 22:47:54.255232,115
113,11,2020-10-23 22:47:56.891149,116
114,12,2020-10-23 22:47:59.104028,117
115,30,2020-10-23 22:48:03.671133,118
116,36,2020-10-23 22:48:09.069166,119
117,17,2020-10-23 22:48:11.027451,120
118, 9 ,2020-10-23 22:48:12.783345,121
119,19,2020-10-23 22:48:16.746790,122
120,16,2020-10-23 22:48:19.764307,123
121, 3 ,2020-10-23 22:48:27.997154,124
122, 9 ,2020-10-23 22:48:31.064042,125
123,24,2020-10-23 22:48:46.789321,126
124,18,2020-10-23 22:48:52.044808,127
125, 6 ,2020-10-23 22:49:01.462800,128
126,36,2020-10-23 22:49:05.533844,129
127,10,2020-10-23 22:49:08.216771,130
128,10,2020-10-23 22:49:11.602554,131
129,36,2020-10-23 22:49:18.890497,132
130,17,2020-10-23 22:49:23.036578,133
131, 9 ,2020-10-23 22:49:24.417671,134
132,19,2020-10-23 22:49:37.559092,135
133,16,2020-10-23 22:49:42.317121,136
134, 3 ,2020-10-23 22:50:50.186793,141
135, 9 ,2020-10-23 22:50:52.466015,142
136,24,2020-10-23 22:50:57.238847,143
137,18,2020-10-23 22:51:01.708309,144
138, 6 ,2020-10-23 22:51:03.784146,145
139,36,2020-10-23 22:51:05.233780,146
140,10,2020-10-23 22:51:07.118059,147
141,10,2020-10-23 22:51:08.016962,148
142,36,2020-10-23 22:51:11.665309,149
143,21,2020-10-23 22:51:24.816771,150
144,22,2020-10-23 22:51:26.788427,151
145, 3 ,2020-10-23 22:51:29.389533,152
146,30,2020-10-23 22:51:31.244015,153
147,26,2020-10-23 22:51:38.865053,154
148,26,2020-10-23 22:51:40.111162,155
149,21,2020-10-23 22:51:42.047634,156
150,15,2020-10-23 22:51:45.519914,157
151,36,2020-10-23 22:51:48.712687,158
152, 0 ,2020-10-23 22:51:50.479725,159
153, 0 ,2020-10-23 22:51:51.121370,160
154,12,2020-10-23 22:51:53.971753,161
155, 9 ,2020-10-23 22:51:58.671844,162
156, 8 ,2020-10-23 22:52:01.849667,163
157, 4 ,2020-10-23 22:52:06.371705,164
158,26,2020-10-23 22:52:11.757581,165
159,17,2020-10-23 22:52:14.525346,166
160,11,2020-10-23 22:52:15.993132,167
161,22,2020-10-23 22:52:18.128413,168
162,32,2020-10-23 22:52:21.373629,169
163, 1 ,2020-10-23 22:52:23.412151,170
164,28,2020-10-23 22:52:27.830173,171
165,24,2020-10-23 22:52:29.749619,172
166,19,2020-10-23 22:52:32.902520,173
167,20,2020-10-23 22:52:39.338861,174
168, 6 ,2020-10-23 22:52:41.540960,175
169,34,2020-10-23 22:52:45.309384,176
170,30,2020-10-23 22:52:47.209707,177
171, 2 ,2020-10-23 22:52:49.276044,178
172,16,2020-10-23 22:52:55.510782,179
173, 2 ,2020-10-23 22:53:01.212040,180
174,16,2020-10-23 22:53:02.494088,181
175,13,2020-10-23 22:53:04.760086,182
176, 2 ,2020-10-23 22:53:07.193853,183
177, 3 ,2020-10-23 22:53:08.350989,184
178, 1 ,2020-10-23 22:53:10.745098,185
179,36,2020-10-23 22:53:16.689075,186
180,31,2020-10-23 22:53:31.671154,187
181, 2 ,2020-10-23 22:53:35.610825,188
182, 8 ,2020-10-23 22:53:41.048490,189
183,34,2020-10-23 22:53:44.064499,190
184,17,2020-10-23 22:53:48.084897,191
185,23,2020-10-23 22:53:52.152846,192
186,30,2020-10-23 22:53:54.119798,193
187, 4 ,2020-10-23 22:53:57.113109,194
188,10,2020-10-23 22:54:00.236725,195
189,30,2020-10-23 22:54:04.187468,196
190, 3 ,2020-10-23 22:54:08.221388,197
191,33,2020-10-23 22:54:11.467727,198
192,32,2020-10-23 22:55:04.612514,199
